gold_value,output_value,micro,operation,error_site,precision,input_size,gold_value_parsed,output_value_parsed,diff_value,relative_diff
1182018643,1182018676,FMUL,2,pipeline,float,common,15627.0810546875,15627.11328125,-0.0322265625,2.06222533736288e-06
1182018643,1182018639,FMUL,2,pipeline,float,common,15627.0810546875,15627.0771484375,0.00390625,2.4996670755913696e-07
1182018643,1182018672,FMUL,2,pipeline,float,common,15627.0810546875,15627.109375,-0.0283203125,1.812258629803743e-06
1182018643,1182505415,FMUL,2,pipeline,float,common,15627.0810546875,16102.4443359375,-475.36328125,0.030419198542994054
1182018643,1182084179,FMUL,2,pipeline,float,common,15627.0810546875,15691.0810546875,-64.0,0.0040954545366489
1641614442,1641614441,FMUL,2,pipeline,float,big,5.004797489338699e+20,5.004797137494978e+20,35184372088832.0,7.030129023957977e-08
1641614442,3789098090,FMUL,2,pipeline,float,big,5.004797489338699e+20,-5.004797489338699e+20,1.0009594978677398e+21,2.0
1641614442,3789098090,FMUL,2,pipeline,float,big,5.004797489338699e+20,-5.004797489338699e+20,1.0009594978677398e+21,2.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,248456577,FMUL,2,pipeline,float,big,5.004797489338699e+20,5.1065554754523384e-30,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,298788018,FMUL,2,pipeline,float,big,5.004797489338699e+20,3.2681456708521856e-28,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
