gold_value,output_value,micro,operation,error_site,precision,input_size,gold_value_parsed,output_value_parsed,diff_value,relative_diff
1083062515,1083062507,FADD,1,execution_units,float,small,4.444451808929443,4.444447994232178,3.814697265625e-06,8.583054625456417e-07
1083062515,0,FADD,1,execution_units,float,small,4.444451808929443,0.0,4.444451808929443,1.0
1083062515,1085159667,FADD,1,execution_units,float,small,4.444451808929443,5.444451808929443,-1.0,0.2249996271735647
1083062515,1082800371,FADD,1,execution_units,float,small,4.444451808929443,4.319451808929443,0.125,0.028124953396695587
1083062515,1083063027,FADD,1,execution_units,float,small,4.444451808929443,4.444695949554443,-0.000244140625,5.493154960292107e-05
1083062515,1083062387,FADD,1,execution_units,float,small,4.444451808929443,4.444390773773193,6.103515625e-05,1.3732887400730267e-05
1083062515,1083062514,FADD,1,execution_units,float,small,4.444451808929443,4.444451332092285,4.76837158203125e-07,1.0728818281820521e-07
1083062515,1082931443,FADD,1,execution_units,float,small,4.444451808929443,4.381951808929443,0.0625,0.014062476698347794
1083062515,1083063027,FADD,1,execution_units,float,small,4.444451808929443,4.444695949554443,-0.000244140625,5.493154960292107e-05
1083062515,1083062451,FADD,1,execution_units,float,small,4.444451808929443,4.444421291351318,3.0517578125e-05,6.866443700365134e-06
1083062515,1083062451,FADD,1,execution_units,float,small,4.444451808929443,4.444421291351318,3.0517578125e-05,6.866443700365134e-06
1083062515,1083062483,FADD,1,execution_units,float,small,4.444451808929443,4.444436550140381,1.52587890625e-05,3.433221850182567e-06
1083062515,1095179386,FADD,1,execution_units,float,small,4.444451808929443,12.444452285766602,-8.000000476837158,1.7999971246767004
1083062515,1095179386,FADD,1,execution_units,float,small,4.444451808929443,12.444452285766602,-8.000000476837158,1.7999971246767004
1083062515,3230546163,FADD,1,execution_units,float,small,4.444451808929443,-4.444451808929443,8.888903617858887,2.0
1083062515,1083062485,FADD,1,execution_units,float,small,4.444451808929443,4.444437503814697,1.430511474609375e-05,3.2186454845461565e-06
1083062515,1995877253,FADD,1,execution_units,float,small,4.444451808929443,2.5015309698972782e+33,-2.5015309698972782e+33,5.628435355900133e+32
1083062515,1995877253,FADD,1,execution_units,float,small,4.444451808929443,2.5015309698972782e+33,-2.5015309698972782e+33,5.628435355900133e+32
1083062515,1083062500,FADD,1,execution_units,float,small,4.444451808929443,4.44444465637207,7.152557373046875e-06,1.6093227422730782e-06
1083062515,1083062500,FADD,1,execution_units,float,small,4.444451808929443,4.44444465637207,7.152557373046875e-06,1.6093227422730782e-06
1083062515,1083062500,FADD,1,execution_units,float,small,4.444451808929443,4.44444465637207,7.152557373046875e-06,1.6093227422730782e-06
1083062515,1083062500,FADD,1,execution_units,float,small,4.444451808929443,4.44444465637207,7.152557373046875e-06,1.6093227422730782e-06
1083062515,1084072860,FADD,1,execution_units,float,small,4.444451808929443,4.92622184753418,-0.48177003860473633,0.10839807906945954
1083062515,1083062500,FADD,1,execution_units,float,small,4.444451808929443,4.44444465637207,7.152557373046875e-06,1.6093227422730782e-06
1083062515,1083062500,FADD,1,execution_units,float,small,4.444451808929443,4.44444465637207,7.152557373046875e-06,1.6093227422730782e-06
1083062515,1083062501,FADD,1,execution_units,float,small,4.444451808929443,4.4444451332092285,6.67572021484375e-06,1.502034559454873e-06
1083062515,1083062501,FADD,1,execution_units,float,small,4.444451808929443,4.4444451332092285,6.67572021484375e-06,1.502034559454873e-06
1083062515,1083062508,FADD,1,execution_units,float,small,4.444451808929443,4.444448471069336,3.337860107421875e-06,7.510172797274365e-07
1083062515,1083062514,FADD,1,execution_units,float,small,4.444451808929443,4.444451332092285,4.76837158203125e-07,1.0728818281820521e-07
1083062515,922135429,FADD,1,execution_units,float,small,4.444451808929443,7.351338808803121e-06,4.444444457590635,0.9999983459515088
1083062515,922135429,FADD,1,execution_units,float,small,4.444451808929443,7.351338808803121e-06,4.444444457590635,0.9999983459515088
1083062515,922135444,FADD,1,execution_units,float,small,4.444451808929443,7.351345630013384e-06,4.444444457583813,0.999998345949974
1083062515,1619933412,FADD,1,execution_units,float,small,4.444451808929443,8.198553312586157e+19,-8.198553312586157e+19,1.8446714386944793e+19
1083062515,1351497971,FADD,1,execution_units,float,small,4.444451808929443,19088775168.0,-19088775163.55555,4294967295.0000005
1083062515,1217280243,FADD,1,execution_units,float,small,4.444451808929443,291271.59375,-291267.14929819107,65535.0
1083062515,1150171364,FADD,1,execution_units,float,small,4.444451808929443,1137.77783203125,-1133.3333802223206,254.99958801337797
1083062515,1116616933,FADD,1,execution_units,float,small,4.444451808929443,71.11112213134766,-66.66667032241821,14.999975967447048
1083062515,1116616933,FADD,1,execution_units,float,small,4.444451808929443,71.11112213134766,-66.66667032241821,14.999975967447048
1083062515,1116616933,FADD,1,execution_units,float,small,4.444451808929443,71.11112213134766,-66.66667032241821,14.999975967447048
1083062515,1099839720,FADD,1,execution_units,float,small,4.444451808929443,17.777786254882812,-13.33333444595337,2.999995279319956
1083062515,1074673907,FADD,1,execution_units,float,small,4.444451808929443,2.2222259044647217,2.2222259044647217,0.5
1083062515,1074673907,FADD,1,execution_units,float,small,4.444451808929443,2.2222259044647217,2.2222259044647217,0.5
1083062515,1085159667,FADD,1,execution_units,float,small,4.444451808929443,5.444451808929443,-1.0,0.2249996271735647
1083062515,1085159667,FADD,1,execution_units,float,small,4.444451808929443,5.444451808929443,-1.0,0.2249996271735647
1083062515,1085159667,FADD,1,execution_units,float,small,4.444451808929443,5.444451808929443,-1.0,0.2249996271735647
1083062515,1084111091,FADD,1,execution_units,float,small,4.444451808929443,4.944451808929443,-0.5,0.11249981358678235
1083062515,1082538227,FADD,1,execution_units,float,small,4.444451808929443,4.194451808929443,0.25,0.056249906793391174
1083062515,1082931443,FADD,1,execution_units,float,small,4.444451808929443,4.381951808929443,0.0625,0.014062476698347794
1083062515,1083128051,FADD,1,execution_units,float,small,4.444451808929443,4.475701808929443,-0.03125,0.007031238349173897
1083062515,1083095283,FADD,1,execution_units,float,small,4.444451808929443,4.460076808929443,-0.015625,0.0035156191745869484
1083062515,1083078899,FADD,1,execution_units,float,small,4.444451808929443,4.452264308929443,-0.0078125,0.0017578095872934742
1083062515,1083058419,FADD,1,execution_units,float,small,4.444451808929443,4.442498683929443,0.001953125,0.00043945239682336855
1083062515,1083060467,FADD,1,execution_units,float,small,4.444451808929443,4.443475246429443,0.0009765625,0.00021972619841168428
1083062515,1083062771,FADD,1,execution_units,float,small,4.444451808929443,4.444573879241943,-0.0001220703125,2.7465774801460534e-05
1083062515,1083062387,FADD,1,execution_units,float,small,4.444451808929443,4.444390773773193,6.103515625e-05,1.3732887400730267e-05
1083062515,1083062387,FADD,1,execution_units,float,small,4.444451808929443,4.444390773773193,6.103515625e-05,1.3732887400730267e-05
1083062515,1083062451,FADD,1,execution_units,float,small,4.444451808929443,4.444421291351318,3.0517578125e-05,6.866443700365134e-06
1083062515,1083062483,FADD,1,execution_units,float,small,4.444451808929443,4.444436550140381,1.52587890625e-05,3.433221850182567e-06
